title,imdb_id,author,date,review_rating,review_title,review,likes,dislikes
The Avengers,tt0848228,paris_whitney_hilton_nyc,"May 30, 2012",1.0,Kids Stuff,"When my friend asked me to see the Avengers with him I thought he meant the Steed and Mrs Peel Avengers . Unfortunately , it was the comic book Avengers . While I am not such a big superhero action movie fan , I did enjoy the Batman and Watchman movies . However, the Avengers is one film I could have easily passed up . After first battling each other , the Avengers unite and join forces to save the world from the same common enemy . A lot of the action takes place on a gigantic flying aircraft carrier ,No.64 ( not the CV-64 USS Constellation ). This movie consists mostly of very fast paced CGI's and cheesy Iron Man Robert Downey Jr one-liners . Our heroes and (super villain) are practically indestructible as they are beaten to a pulp but always manage to bounce back time after time . I don't know what the Black Widow's super powers were except martial arts and pistol shooting . Some unintentionally funny moments came when Iron Man Downey was speaking from inside his metal suit . It looked like a talking head from inside a goldfish bowl . It just looked so silly ! There isn't much chemistry between these cardboard characters either . If you are 10 years old or an adult with the maturity of a 14 year old boy , who is obsessed with reading comic books, and are addicted to video games, I'm sure the Avengers is your cup of tea . If not, you will be thinking of the 143 boring minutes you just wasted or what other movies were playing next door you could have seen . If you do decide to see this movie , select a seat in the last row to avoid nausea . I would like to see movies that rely so much on CGI's to be made into animated full length cartoons instead . At least the unaware movie goer has a better idea of what is in store for them when they purchase a ticket .

This film was definitely not for me ! .... NOT HOT ... pwh",311,356
The Avengers,tt0848228,Kia00,"Apr 13, 2012",,"I loved this movie's depth, heart, humor, gravitas, action, performances, emotion and payoff.","This remarkable movie easily fulfilled and then exceeded all expectations. I've been waiting for this movie since Sam Jackson's character uttered those famous words after the first Iron Man film... Stark now knows he's not the only superhero in his world and it's as big a treat for our real world as it gets. Seeing the ""Avenger Initiative"" in action is as great as I would ever have hoped! Hell, who am I kidding, I've been waiting to see this movie all my life. Who would've thought years ago that ALL these characters could fit in to a film and all of them be done justice? It delivers greatness from scene one and has to be considered the best this genre has EVER produced. Truthfully, as good as some of the previous work has been from every studio, nothing else has come close. That's not hyperbole; I really think most will agree if they see it with an open mind. I loved this movie's depth, heart, humor, gravitas, action, performances, emotion and payoff. I honestly can't wait to see it again with the rest of the world later. Right now, I'm simply basking in the greatness I just witnessed!",373,283
The Avengers,tt0848228,JoeDiBease,"Apr 11, 2012",9.0,"Great, GREAT FILM!!","Ever since the beginning of the film, I was so amazed and happy That I was at the premier of the movie. Very good acting from all the main characters and good acting from the rest. Great Directing and writing from Joss Whedon too. The cinematography was stunning throughout the whole film.This is a fun action packed film for the whole family to enjoy just like the rest of the Marvel movies but better. The special effects by far are the best for any Marvel movie. The Hulk Looks so much more real. By the way The Hulk made the movie even better. Also, DO NOT SEE THE AVENGERS IN 3D! See the film because you will not be disappointed even if you are not that interested into superhero movies. It has a lot of humor and love, so again SEE IT!",306,295
The Avengers,tt0848228,Allswell007,"Apr 13, 2012",,Exceptional! Oh my God. Oh. My. God. My mind is blown.,"I just loved Marvel's Avengers. I thought it was smart and the impressive cast really delivered! This movie works on so many levels and makes you draw on just about all of your emotions. I don't remember when I enjoyed a movie this much! Such cool fantasy but what makes it extra special is following this film after all the other solo efforts from each character. I enjoyed the others films quite a bit but they all delivered something different. Seeing them blend together in Avengers and the sparks that resulted was the extra special treat. Example: They blended the grounded futurist (Tony Stark) with the Norse thunder god and his angry brother in a perfect way. Same could be said for every other character. It all works. In fact, it doesn't just fit, it's a symphony and that dyconomy and difference in characters are what makes it truly great. It's why this movie stands so tall above any other franchise at the moment. Things like Transformers, GI Joe and even Star Trek all operate with monotone restrictions. Avengers covers all angles and delivers depth with its fun.

I haven't enjoyed a movie this much in years if not ever!",305,275
The Avengers,tt0848228,brad-330-904663,"May 11, 2012",1.0,God awful movie!,"Terrible. Complete trash. Brainless tripe. Insulting to anyone who isn't an 8 year old fan boy. Im actually pretty disgusted that this movie is making the money it is - what does it say about the people who brainlessly hand over the hard earned cash to be 'entertained' in this fashion and then come here to leave a positive 8.8 review?? Oh yes, they are morons. Its the only sensible conclusion to draw. How anyone can rate this movie amongst the pantheon of great titles is beyond me.

So trying to find something constructive to say about this title is hard...I enjoyed Iron Man? Tony Stark is an inspirational character in his own movies but here he is a pale shadow of that...About the only 'hook' this movie had into me was wondering when and if Iron Man would knock Captain America out...Oh how I wished he had :( What were these other characters anyways? Useless, bickering idiots who really couldn't organise happy times in a brewery. The film was a chaotic mish mash of action elements and failed 'set pieces'...

I found the villain to be quite amusing.

And now I give up. This movie is not robbing any more of my time but I felt I ought to contribute to restoring the obvious fake rating and reviews this movie has been getting on IMDb.",279,300
The Avengers,tt0848228,stixman46,"May 11, 2012",2.0,2 1/2 hours of wasted time,"I don't want to waste more time talking about a movie that I just wasted 2 1/2 hours of my life watching but I feel it's necessary in order to maybe save someone from making the same mistake I just did by watching this stinker. Actually I slept through some of it so there was SOME valuable time spent in the theater. I would have walked out except my girlfriend look like she was enjoying it. This movie just sucked, plain and simple. It's the typical good guys have to save the earth from aliens. It did have all the emotions though.....The dialog was laughable and the acting made me want to cry. Unless you just like seeing buildings getting demolished and people who are impervious to bullets, explosions, and every kind of weapon known to man, stay home and save your money. I've watched better cartoons as a kid. It actually angers me that there are so many people in this world the simply LOVED this movie. This movie was so bad, I may never go to the theater again!",271,301
The Avengers,tt0848228,m_ghassan10-409-399072,"Jun 28, 2012",5.0,Very Boring & Disappointing,"Oh my god ! .. The Avengers was a big disappointment to me ! I can't believe how doll and bored I was during the 2 hours and 20 minutes playtime of the movie ..

The directing was so bad and I think the director thinks the audience are so stupid or retarded to believe those cheap story lines or cheap jokes or even cheap plot .. The script was so cheap and boring and the characters didn't blend with each other at all ..

I'm not even impressed by the special effects of the movie .. I think X-Men 3 or Spider Man showed a lot more special effect than this one .. I nearly enjoyed the last scene of the entire movie but this was not enough for such a movie who earned unbelievable high ratings ..

Finally, when I knew that the director has never directed such super hero movies and he has only directed for the TV (like Buffy series), I know why this movie sucked !! still can't believe how it got 8.6 really !!",211,238
The Avengers,tt0848228,scotts863,"Apr 20, 2012",,A Flat out Exceptional Movie Event. (Best Villain in Years!),"I'm happy to report that everything established in previous movies pays dividends in a big way. It's not that anyone needs to see those other Avenger solo films before seeing this gem but it certainly adds depth and texture to this amazing product. Not having to intro big main characters deeply allows the action to flow but also allows for better development. This also allows them to probe deeper into the character's personalities. This heightens the tension, so often missing from comic-book movies, and adds real weight to the story as well as the action sequences which are thrilling and often mesmerizing. The result is a film that's just flat out exceptional.

Of course all the phenomenal heroes got to shine and the story accommodated them all perfectly. What I loved is that Marvel did it again with their main villain. Loki was just so wonderful and complex in this amazing movie. Spurned Loki masterfully dances on the fault lines of villainy and redemption. He always keep people guessing and. Again, that's just shear perfection coming from the god of mischief. He has such a mixture of emotional psychological complexity. You have somebody who's capable of thinking and strategizing at the speed of light, but underneath that is a deep well of pain that at any moment threatens to boil over and Tom Hiddleston plays it like the master he has become. This is Oscar worthy villain performance good.

The performances in this movie are as good as any I've ever seen in an adventure film. The great actors say that acting akin to playing tennis. The rally that they play with a new partner is completely different from one to the other. Each of these GREAT actors have such specific talents that it's fun to see them play off each other at different times in this movie. I think Whedon realized this as both director and writer and shuffled things around on purpose to play to strengths. It's just another wonderful aspect of this spectacular movie event.",219,187
The Avengers,tt0848228,rich1234567,"Jun 29, 2012",1.0,How did this get in the top 100?,"This film is is an empty shell covered with dazzling lights. Sure, it does look pretty but that is as far as it goes.

Nothing interesting happens in this film (by interesting I mean plot wise, not a standard fight scene with new people copied and pasted into it) the 'plot' is horrific, to the point in which you wonder if there actually is a one. Hollywood seem to use the same script for every action film they make, only they replace a few of the more minor details so hopefully people won't notice.

In an attempt to keep at least some of the male (and select female) audience awake the director decides it is time for Scarlett Johansson to pop up on screen to show off her, lets say defining costume in such an obvious manner. It is just a cheap, cheap film full of filler material that you will enjoy if you have an inability to think for yourself.

I really have no idea how this film got into the top 100 of all time, there is really no reason for it to be there.

The only plus sides are that the acting and cast are superb, it is just a shame that they were not involved in something where their talents could have been used in more fulfilling roles.",170,184
The Avengers,tt0848228,unbekannternutzer,"Aug 20, 2012",1.0,"boring, stupid, cliché punchline-thrower","this is where IMDb needs to react to all those obviously faked reviews. if they don't people will just ignore all 'blockbuster'-reviews. which would call for competition that will take action against this kind of manipulation.

this has never been so obvious than with the avengers. this movie does not deserve a rating above 4. the plot is uninspired and boring, has no twists and everyone knows where it's going. the dialog feels very scripted. characters in comic books for 5-year-olds maybe talk like that. superheroes don't. the acting is very unnatural, it feels very staged and no emotion is being transported to the audience. the characters aren't developed, they just get different punchlines to throw at the audience. the cgi is really bad, not worthy of a movie of 2012. i think even '2001 - A Space Odyssey' (1968) had better special effects.

it seems that they spent almost all their money on the actors, forgot about the story and just used the cheapest cgi they could get. the rest of the money they used for marketing and creating a hype (as i said, this is obvious here on IMDb).

the whole thing is just cheap. but we will see more of this if people continue to make this kind of movie profitable. and this will probably be the case, so expect more of these.",156,173
